ida_ea	name	gate	result	session	date	source_ref	detail
0x005AE2A0	??0PanelQuadFader@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1165340	Release writes mAlphaTo, mQuad, mTime, mAlphaDelta, mAlpha, and mFading to the source initializer values.
0x005AEA00	??0PanelFileUser@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/fe_menu.cpp:26	Source constructor has no explicit body; the base vtable setup is compiler-generated.
0x005AEA00	??0PanelFileUser@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1165796	Release constructor only installs the PanelFileUser vtable and returns this, matching source.
0x005AEA40	??0IGOWidget@@QAE@H@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/broc_shell.cpp:12	Source initializer list initializes is_shown, force_appear, and mClient; the empty body is complete.
0x005AEA40	??0IGOWidget@@QAE@H@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1165804	Release installs the vtable and writes is_shown, force_appear, and mClient exactly as source.
0x005AEB30	??0IGOMapObject@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/broc_shell.cpp:18	Source initializer list initializes draw; the empty body is complete.
0x005AEB30	??0IGOMapObject@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1165850	Release writes draw = false and returns this, matching the source initializer-list constructor.
0x0055E420	??0nalBasePoseBlender@@IAE@PBVnalBaseSkeleton@@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:7614	Source initializer list stores Skeleton; the empty body is complete.
0x0055E420	??0nalBasePoseBlender@@IAE@PBVnalBaseSkeleton@@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1117942	Release installs the nalBasePoseBlender vtable and stores Skeleton, matching source.
0x005AF040	??0sTime@knet@kuju@@QAE@J@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/platform_xbox/MPLiveEngine.cpp:22	Source initializer list stores mTime from ms; the empty body is complete.
0x005AF040	??0sTime@knet@kuju@@QAE@J@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1166168	Release stores mTime = ms and returns this, matching source.
0x00518B40	??0NotifyInfo@AnimNoteHandler@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/logic/g_debugthread.cpp:1152	Source initializer list constructs name with a null Broc::string block; the empty body is complete.
0x00518B40	??0NotifyInfo@AnimNoteHandler@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1077098	Release calls Broc::string::string(&this->name, nullptr) and returns this, matching the source initializer.
0x005B6A10	??0SE_Entry_s@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/string_ed.cpp:326	Source initializer list default-constructs both strings and zeroes m_iFlags; the empty body is complete.
0x005B6A10	??0SE_Entry_s@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1172410	Release initializes both std::string small-buffer states and m_iFlags = 0, matching source.
0x00783A70	??0AITypeManager@@AAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/mpactors/aitype.cpp:258	Source constructor relies on compiler-generated base/vtable construction; the empty body is complete.
0x00783A70	??0AITypeManager@@AAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1447417	Release calls InplaceAssetBankSet<AITypeBank> construction, installs the AITypeManager vtable, and returns this, matching source.
0x0055ECE0	??1?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@MAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:11238	Source virtual destructor relies on compiler-generated vtable restoration; the empty body is complete.
0x0055ECE0	??1?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@MAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1118503	Release destructor only restores the nalComponentBase vtable, matching compiler-generated source behavior.
0x00560560	??0?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@IAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:11237	Source protected constructor has no explicit body; compiler-generated vtable setup is complete.
0x00560560	??0?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@IAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1119908	Release constructor only installs the nalComponent vtable and returns this, matching source.
0x005B8190	??0DefaultPanelQuad@@QAE@PAD@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/shell/panel_file.cpp:230	Source delegates to PanelQuad(n); compiler-generated derived vtable setup completes the constructor.
0x005B8190	??0DefaultPanelQuad@@QAE@PAD@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1173678	Release delegates to PanelQuad::PanelQuad, installs DefaultPanelQuad vtable, and returns this, matching source.
0x0065B680	??0nglParamSet@@IAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/ngl/ngl_dx_core.cpp:302	Source default constructor has no explicit state writes and is complete.
0x0065B680	??0nglParamSet@@IAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1267383	Release constructor only returns this with no explicit state writes, matching source.
0x006BB660	??0nglRenderNode_Vtbl@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/ngl/nglRenderNode.h:42	Source constructor has no explicit body; compiler-generated vtable setup is complete.
0x006BB660	??0nglRenderNode_Vtbl@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1322655	Release constructor only installs the vtable and returns this, matching source.
0x006BBE10	??0nglRenderNode@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/ngl/nglRenderNode.h:57	Source derived constructor has no explicit body; compiler-generated base and vtable setup is complete.
0x006BBE10	??0nglRenderNode@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1323012	Release constructor only installs the nglRenderNode vtable and returns this, matching source.
0x007D6BC0	??0cdRiverShaderMat@@QAE@PAUnglTexture@@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/render/cdRiverShader.cpp:223	Source delegates to cdOceanShaderMat(iTexture); the empty body is complete.
0x007D6BC0	??0cdRiverShaderMat@@QAE@PAUnglTexture@@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1501316	Release delegates to cdOceanShaderMat::cdOceanShaderMat and returns this, matching source.
0x00803E20	??0apsQuaternion@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/aeps/apsInternal.cpp:48	Source default constructor has no explicit state writes and is complete.
0x00803E20	??0apsQuaternion@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1537506	Release constructor only returns this with no explicit state writes, matching source.
0x008542D0	??0nalBasePose@@IAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:723	Source initializer list sets Skeleton = nullptr and LOD = 0; the empty body is complete.
0x008542D0	??0nalBasePose@@IAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600535	Release sets Skeleton to nullptr and LOD to zero, matching source.
0x008542E0	??0nalInitListAnimType@@QAE@ABVtlFixedString@@PAX1@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:3178	Source initializer list links the base list and initializes name and both vtable pointers; the empty body is complete.
0x008542E0	??0nalInitListAnimType@@QAE@ABVtlFixedString@@PAX1@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600543	Release links nalInitList, installs the derived vtable, and copies name, anim_vtbl, and skel_vtbl exactly as source.
0x00854930	??0nalBaseSkeleton@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:676	Source relies on compiler-generated tlFixedString member construction; the empty body is complete.
0x00854930	??0nalBaseSkeleton@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1601011	Release installs the vtable and clears both tlFixedString members, matching compiler-generated source initialization.
0x00854C90	??0nalAnimHeap@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1092	Source default constructor has no explicit state writes and is complete.
0x00854C90	??0nalAnimHeap@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1601292	Release constructor only installs the nalAnimHeap vtable and returns this, matching source.
0x00868B50	??0nalIKSpin@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1200	Source default constructor has no explicit state writes and is complete.
0x00868B50	??0nalIKSpin@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1622090	Release constructor only returns this with no explicit state writes, matching source.
0x00868BD0	??0nalBasePose@@IAE@PBVnalBaseSkeleton@@H@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:729	Source initializer list stores Skeleton and LOD; the empty body is complete.
0x00868BD0	??0nalBasePose@@IAE@PBVnalBaseSkeleton@@H@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1622116	Release stores Skeleton and LOD exactly as source.
0x00868CA0	??0nalComponentEnum@@QAE@PBUnalComponentInfo@nalGeneric@@PAPBXPBVnalGenericAnim@2@1@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:11204	Source initializer list stores Anim, ComponentInfo, CustomSkeletonData, and CustomAnimData; the empty body is complete.
0x00868CA0	??0nalComponentEnum@@QAE@PBUnalComponentInfo@nalGeneric@@PAPBXPBVnalGenericAnim@2@1@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1622194	Release stores all four nalComponentEnum fields exactly as source.
0x008733F0	??0nalSceneAnimInstance@@IAE@PAVnalSceneAnim@@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:3458	Source initializer list stores SceneAnim and clears client nodes, times, and Chunk; the empty body is complete.
0x008733F0	??0nalSceneAnimInstance@@IAE@PAVnalSceneAnim@@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1630035	Release stores SceneAnim, nulls both client nodes and Chunk, and zeroes both times exactly as source.
0x0087E550	??0iterator@?$phys_static_array@PAVrigid_body@@$09@@QAE@PAPAVrigid_body@@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/rb_ragdoll_model.h:32	Source constructor stores the iterator pointer in its initializer/body; the empty body is compiler-complete.
0x0087E550	??0iterator@?$phys_static_array@PAVrigid_body@@$09@@QAE@PAPAVrigid_body@@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1641042	Release stores m_ptr = ptr and returns this, matching source.
0x0087E8C0	??0outer_time@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/phys_types.h:24	Source default constructor has no explicit state writes and is complete.
0x0087E8C0	??0outer_time@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1641351	Release constructor only returns this with no explicit state writes, matching source.
0x0087E940	??0ragdoll_joint_limit_info@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/phys_types.h:498	Source default constructor has no explicit state writes and is complete.
0x0087E940	??0ragdoll_joint_limit_info@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1641388	Release constructor only returns this with no explicit state writes, matching source.
0x00880C60	??0rigid_body@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/phys_types.h:388	Source default constructor has no explicit state writes and is complete.
0x00880C60	??0rigid_body@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1643856	Release constructor only returns this with no explicit state writes, matching source.
0x00881720	??0user_rigid_body@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/phys_types.h:736	Source default constructor has no explicit state writes and is complete.
0x00881720	??0user_rigid_body@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1644713	Release constructor only returns this with no explicit state writes, matching source.
0x00891FB0	??0vec2@pulse_sum_contact@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:228	Source default constructor is intentionally empty, matching the release no-op.
0x00891FB0	??0vec2@pulse_sum_contact@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1658437	Release default constructor only returns this, matching source.
0x00891FC0	??0vec2@pulse_sum_contact@@QAE@MM@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:229	Source initializer list stores x and y; the empty body is complete.
0x00891FC0	??0vec2@pulse_sum_contact@@QAE@MM@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1658443	Release stores x and y exactly as source.
0x00892480	??0pulse_sum_node@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/phys_types.h:95	Source default constructor has no explicit state writes and is complete.
0x00892480	??0pulse_sum_node@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1658649	Release constructor only returns this with no explicit state writes, matching source.
0x00893250	??0psc_cpi@pulse_sum_contact@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:271	Source default constructor has no explicit state writes and is complete.
0x00893250	??0psc_cpi@pulse_sum_contact@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1659333	Release constructor only returns this with no explicit state writes, matching source.
0x00894C90	??0iterator@?$phys_link_list@Vpulse_sum_normal@@@@QAE@PAVpulse_sum_normal@@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:314	Source constructor stores the iterator pointer in its initializer/body; the empty body is compiler-complete.
0x00894C90	??0iterator@?$phys_link_list@Vpulse_sum_normal@@@@QAE@PAVpulse_sum_normal@@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1660741	Release stores m_ptr = ptr and returns this, matching source.
0x00899070	??0MemoryUnitManager@@AAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/platform_xbox/MemoryUnit.cpp:50	Source default constructor has no explicit state writes and is complete.
0x00899070	??0MemoryUnitManager@@AAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1663882	Release constructor only returns this with no explicit state writes, matching source.
0x008998A0	??0XBoxStorage@@AAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/game/platform_xbox/XBoxStorage.cpp:157	Source default constructor has no explicit state writes and is complete.
0x008998A0	??0XBoxStorage@@AAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1664420	Release constructor only returns this with no explicit state writes, matching source.
0x0089EA90	??0bdSecurityKeyMap@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdSecurityKeyMap.cpp:16	Source default constructor has no explicit state writes and is complete.
0x0089EA90	??0bdSecurityKeyMap@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1669211	Release constructor only returns this with no explicit state writes, matching source.
0x0088E240	??0?$phys_link_list@Vpulse_sum_normal@@@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:309	Source initializer list clears m_first and m_last; the empty body is complete.
0x0088E240	??0?$phys_link_list@Vpulse_sum_normal@@@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1655252	Release clears m_first and m_last, matching source.
0x0088EE40	??0?$phys_inplace_avl_tree@Vrigid_body_pair_key@@Vrigid_body_constraint_contact@@@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:460	Source initializer list clears m_tree_root; the empty body is complete.
0x0088EE40	??0?$phys_inplace_avl_tree@Vrigid_body_pair_key@@Vrigid_body_constraint_contact@@@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1656099	Release clears m_tree_root, matching source.
0x0089E650	??0bdStopwatch@@QAE@ABV0@@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdStopwatch.cpp:17	Source initializer list copies m_start and m_stop; the empty body is complete.
0x0089E650	??0bdStopwatch@@QAE@ABV0@@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1668882	Release copies the complete bdStopwatch object, matching source.
0x0089E700	??0bdStopwatch@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdStopwatch.cpp:10	Source initializer list clears m_start and m_stop; the empty body is complete.
0x0089E700	??0bdStopwatch@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1668944	Release clears m_start and m_stop, matching source.
0x008A06D0	??0bdMessage@@QAE@E_N@Z	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdMessage.cpp:27	Source initializer list sets type, payload-check flag, and empty payload references; the empty body is complete.
0x008A06D0	??0bdMessage@@QAE@E_N@Z	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1671172	Release sets m_type, m_refCount, payload pointers, and m_payloadTypeChecked exactly as source construction.
0x008A0F10	??0bdConnection@@IAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdConnection.cpp:21	Source initializer list constructs address, statistics, listener storage, and default status; the empty body is complete.
0x008A0F10	??0bdConnection@@IAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1671785	Release initializes refcount, vtable, address references, statistics, listener storage, rate, and status exactly as source.
0x008A8230	??0bdReliableReceiveWindow@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdReliableReceiveWindow.cpp:12	Source initializer list sets sequence sentinels, ack/credit state, and frame references; the empty body is complete.
0x008A8230	??0bdReliableReceiveWindow@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1679576	Release sets all sequence, frame, ack, and credit fields corresponding to source initialization.
0x008AA0A0	??0bdUnreliableSendWindow@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/bd/bdUnreliableSendWindow.cpp:10	Source initializer list clears sequence and constructs the send queue; the empty body is complete.
0x008AA0A0	??0bdUnreliableSendWindow@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1681403	Release installs the vtable and clears sequence/queue state, matching source construction.
0x00854390	??0nalAnimCache@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/animation/nal.cpp:1484	Source initializer list sets Hits, Misses, Access, and Frame; the empty body is complete.
0x00854390	??0nalAnimCache@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1600582	Release sets Hits, Misses, Access, and Frame = -1 exactly as source; pointer fields are intentionally untouched.
0x0088E240	??0?$phys_link_list@Vpulse_sum_normal@@@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:309	Source initializer list clears m_first and m_last; the empty body is complete.
0x0088E240	??0?$phys_link_list@Vpulse_sum_normal@@@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1655252	Release clears m_first and m_last, matching source.
0x0088EE40	??0?$phys_inplace_avl_tree@Vrigid_body_pair_key@@Vrigid_body_constraint_contact@@@@QAE@XZ	V3	PASS	constructor-manual-audit-20260828	2026-08-28	src/physics/pulse_sum.h:460	Source initializer list clears m_tree_root; the empty body is complete.
0x0088EE40	??0?$phys_inplace_avl_tree@Vrigid_body_pair_key@@Vrigid_body_constraint_contact@@@@QAE@XZ	V4	PASS	constructor-manual-audit-20260828	2026-08-28	c3_bin/codmp_xboxr.xbe.c:1656099	Release clears m_tree_root, matching source.
